Names,NAB_M9,CAB_M9,NAB_M9T,CAB_M9T
b1047,4.489024,4.3678085,6.49901,3.728458
b1048,286.829596333333,239.6323125,259.920846,252.809134
b1049,75.3967006666667,72.5274015,74.7892,76.413545
b1050,91.2261193333333,84.069344,41.588109,84.163919
b1051,6880.23253133333,9109.71931,3811.618594,7435.150193
b1053,3.20216466666667,2.636454,4.672142,3.202548
b1054,29.992837,30.4727745,30.5887045,34.324759
b1055,136.704393666667,124.046752,125.479867,132.985716
b1056,232.578340666667,240.2004065,219.224168,217.390867
b1057,34.0873806666667,30.975133,31.864888,28.941261
b1058,0,5.2889765,0,0
b1059,167.981504666667,180.1922475,189.4298545,216.49564
b1060,254.934967333333,294.3667185,334.5691395,359.835639
b1061,80.5955066666667,46.092406,79.8240035,92.303287
b1062,203.329539666667,166.477807,263.076184,193.616462
b1063,102.839515666667,91.0410455,77.4810755,93.080679
b1064,519.208815,260.1574755,418.408407,390.469445
b1065,4.58303866666667,1.8915415,3.8660435,4.348881
b1066,175.475442,183.481592,134.678625,180.916198
b1067,535.289913,722.4298625,418.1208515,639.759383
b1068,39.7551893333333,46.118906,32.5322325,38.399632
b1069,21.3245276666667,17.845122,16.8556815,15.266252
b1070,1487.90045133333,1736.9742295,3954.5942685,4244.116708
b1071,160.331103333333,160.558847,345.992701,374.549573
b1072,95.6803716666667,60.869975,296.7329115,214.024364
b1073,573.348614333333,415.565055,1767.436126,1338.887
b1074,301.232802,209.522805,1067.643886,812.012953
b1075,243.491895333333,178.236771,696.5207415,513.290552
b1076,265.297033666667,184.7726405,803.261468,613.643121
b1077,94.9141113333333,58.8523875,276.334404,202.408297
b1078,141.959817,78.5764615,387.4272855,256.982054
b1079,58.945232,29.837286,134.780634,104.514622
b1080,46.3572036666667,34.043613,150.513141,126.674241
b1081,54.8692346666667,43.817943,169.009706,118.262156
b1082,139.143517333333,175.4242665,416.5481135,411.446482
b1083,520.077892666667,668.5531185,1334.93683,1650.940476
b1084,202.272205666667,193.3053475,175.896216,152.004343
b1085,46.1041433333333,36.198378,29.65274,34.382412
b1086,155.730617666667,174.7313845,251.1954565,227.019848
b1087,522.138816666667,581.001415,454.02371,578.485127
b1088,497.359043666667,511.0068105,657.6365185,558.53082
b1089,254.113783,242.249586,280.895315,300.276606
b1090,87.9676353333333,81.670294,93.5584315,80.735369
b1091,113.629331666667,114.224099,117.595717,119.6067
b1092,604.237738333333,582.5674215,503.140525,529.156424
b1093,965.296871,880.6451745,933.28685,931.136089
b1094,11618.9012316667,10409.5151755,12845.979215,10379.342108
b1095,385.962986,370.418275,416.644909,379.902471
b1096,64.8341516666667,67.0006645,57.683897,67.568967
b1097,28.9078416666667,34.0236725,26.1748375,31.235569
b1098,213.439724333333,195.5669105,186.1674965,226.334383
b1099,21.2394253333333,26.2595095,18.9008525,25.090521
b1100,57.37557,67.6487095,50.9165645,51.161562
b1101,349.042698666667,198.4968655,522.217338,252.209797
b1102,306.819512333333,283.241414,279.1451025,281.565038
b1103,66.0432143333333,69.27703,58.811744,56.332179
b1104,112.339841666667,120.0083815,99.4384335,94.537427
b1105,190.271824,186.294116,157.528265,174.103372
b1106,85.1391976666667,70.865079,76.8826425,70.797209
b1107,204.171242666667,198.9823085,188.9930015,227.858789
b1108,1173.919143,1537.0746545,1138.315863,1849.82537
b1109,211.492224,288.9238525,134.632778,256.35371
b1110,4.315294,8.8187235,3.940489,8.455997
b1111,189.014069333333,244.825798,350.879481,497.424694
b1112,69.1649763333333,64.675506,32.224296,36.102553
b1113,7.68289633333333,6.052677,5.5262275,9.087122
b1114,96.514892,80.936401,89.3458855,77.624072
b1115,1.34070033333333,0.9674275,0.7455815,2.208351
b1116,57.644691,49.2734765,48.2985675,42.52223
b1117,39.869182,36.833906,29.3711485,24.835118
b1118,193.426732333333,171.106479,162.15887,159.373993
b1119,115.579572333333,115.7912155,92.011979,135.60348
b1120,135.208691666667,134.201908,105.9609475,141.595533
b1121,0.845384333333333,1.0097775,1.275456,2.384803
b1122,2.523261,4.455866,4.335515,4.362299
b1123,396.943919333333,299.52262,430.7243875,380.71385
b1124,49.6129826666667,43.924936,52.928765,42.940069
b1125,31.619883,27.8476855,30.32337,21.399637
b1126,112.421158333333,100.609494,103.028327,90.683151
b1127,96.3577543333333,110.6753575,77.470683,107.285356
b1128,209.913506666667,213.3621555,180.5204975,193.680614
b1129,145.244601333333,149.3480025,138.1918945,153.137018
b1130,182.980116666667,178.3550645,157.477431,184.233209
b1131,201.224815333333,148.876343,173.8603485,178.775671
b1132,204.971433333333,195.895595,216.27107,201.186119
b1133,163.921398,158.7451625,170.302054,164.830855
b1134,26.76627,23.175539,19.9530975,19.630347
b1135,105.175500666667,99.3109675,93.237072,97.836442
b1136,6139.34371433333,4634.6818595,4439.1063195,4000.714535
b1137,7.93435666666667,12.6943485,13.922994,14.646662
b1138,7.39606466666667,6.0882225,6.693639,8.414017
b1139,32.595248,26.126648,31.484646,18.465121
b1140,39.5032183333333,45.1141895,35.724319,42.685462
b1141,28.248186,15.4558585,16.7952545,23.075822
b1142,2.24050066666667,2.568732,3.6130935,4.256375
b1143,198.905435333333,192.0807365,206.789828,184.799954
b1144,39.9773446666667,30.6947815,40.8108735,41.177884
b1145,329.346497333333,347.768529,332.3052995,404.891548
b1146,11.3463106666667,4.129731,8.444997,4.996567
b1147,4.99414233333333,4.852475,10.1329195,10.430732
b1148,20.5333583333333,24.4832275,20.6453055,29.435161
b1149,2.67456333333333,5.580445,3.7728725,5.375119
b4692,0,0,0,0
b4693,2.81734766666667,0,0,0
b1150,0,0,2.1665965,0
b1151,0,1.7863845,1.3852635,0
b1152,4.56564466666667,4.5442465,3.1637525,2.846405
b1153,0,0.9805595,0.9767365,0.744511
b1154,5.00353133333333,5.1603995,5.265129,5.973314
b1155,8.81283,12.608248,8.9912985,13.081302
b1156,11.7801713333333,20.6364755,15.723314,19.173185
b1157,3.94069633333333,4.9601525,5.7166175,9.386199
b1158,4.23483933333333,1.811874,5.453152,5.665449
b1159,33.7891326666667,37.5726565,29.205219,21.627308
b4519,42.3611553333333,78.908101,41.024318,16.061588
b1160,2.04711933333333,4.511686,3.9848895,0
b4738,0,0,0,0
b4739,0,0,0,0
b1161,4.877797,6.102863,6.306825,8.147287
b1162,207.204555333333,190.676402,158.2677995,177.885428
b1163,52.7629733333333,66.9907885,38.347096,54.73624
b1164,242.584240666667,309.9512745,153.823163,251.25581
b1165,194.872583666667,242.475711,224.8875935,324.741613
b1166,23.0838896666667,55.2297445,36.999135,98.81308
b1167,7.17959233333333,12.463995,12.0048225,6.443791
b1168,2.62459433333333,4.572769,3.4480265,1.438103
b4520,2.61211366666667,5.1106195,2.7329765,0
b4491,10.7087006666667,12.7375815,11.80124,11.41841
b1171,12.6760913333333,12.843604,8.991735,3.853518
b1172,8.532043,10.2003985,8.9220885,12.482528
b4593,14.084425,11.1625815,12.109568,13.966354
b4594,7.05242266666667,9.4766075,0,0
b4521,9.731844,6.439998,5.419134,8.963294
b1174,1309.65481233333,1408.5417355,935.686493,934.48941
b1175,469.499245333333,480.996915,334.9106235,391.450212
b1176,213.715456666667,218.906246,165.806664,174.335878
b1177,117.099238,145.2521025,85.687641,107.908318
b1178,338.888899666667,216.576897,241.107666,147.065576
b1179,337.215107333333,361.5252765,395.174896,391.539363
b1180,226.361772666667,323.247726,171.8089655,318.562276
b1181,166.427256,174.876755,124.600508,175.582546
b1182,7.587007,11.5894365,8.076538,12.896008
b1183,16.586443,17.363513,10.948394,19.157672
b1184,23.1806076666667,25.7838945,19.3942535,24.580895
b1185,56.6359236666667,63.8720135,60.2445425,106.888545
b1186,31.93047,32.0243815,29.324367,36.470959
b1187,51.3759243333333,49.925308,51.7231305,45.690739
b1188,234.979748666667,298.9873445,181.1644885,380.497403
b1189,151.122846333333,259.640619,45.058672,143.331548
b1190,255.128683333333,456.064503,91.16069,287.797844
b4740,16.708069,27.0422435,14.7370765,22.097438
b1191,48.520984,40.906533,66.9416675,44.158625
b1192,92.8905636666667,87.441534,65.6871485,84.427597
b1193,115.082886,108.933616,102.1831475,106.892183
b1194,240.106249666667,325.345608,603.4159575,635.537331
b1195,87.4037176666667,145.2307225,76.640664,212.210762
b1196,4.69060233333333,6.673508,8.6823465,4.714451
b1197,48.376826,56.3725965,35.280675,41.274565
b1198,84.013052,111.0113565,63.048146,90.128672
b1199,22.7803016666667,26.532131,18.600429,24.377104
b1200,56.5849546666667,55.292791,42.467964,50.340877
b1201,20.4418846666667,24.97767,22.168504,28.452255
b1202,14.1416053333333,17.603351,15.7736345,16.09965
b1203,159.551509666667,174.816118,163.1354005,190.567682
b1204,35.8269246666667,38.5164065,45.6949495,50.626755
b1205,28.0365803333333,33.0409955,20.169527,26.007728
b1206,7.394406,5.332583,5.5982665,7.331279
b1207,147.123693,119.199394,169.2047865,142.506273
b1208,99.7841993333333,88.418616,94.581068,95.578305
b1209,146.050307666667,138.984152,139.9847475,132.697664
b1210,39.726995,43.937896,47.7112955,52.328907
b1211,39.6505356666667,51.2167355,46.8820265,57.432874
b1212,5.89150933333333,9.865349,7.7205465,4.85511
b1213,11.426002,11.1334905,10.9544745,11.411642
b1214,166.358384333333,151.167957,151.883031,135.137934
b1215,288.834369333333,270.5711015,207.8714495,276.823112
b4419,0,0,0,0
b4421,0,0,0,0
b1216,20.509615,17.068478,17.931757,11.003623
b1217,794.80047,1135.1392,628.290176,953.464441
b1218,165.109426333333,178.7926075,154.0847375,190.912076
b1219,324.741599333333,360.8791235,362.68263,457.101413
b1220,31.2321093333333,30.238477,23.7229895,25.794146
b1221,295.466204333333,330.684151,235.6413895,282.298225
b1222,42.186761,37.0415515,37.192161,38.999671
b1223,1.06699766666667,0.9508935,1.565717,1.830864
b1224,3.25377633333333,4.971021,4.5488955,5.889888
b1225,9.07991166666667,8.277993,8.4308925,12.18493
b1226,16.6219636666667,22.296194,11.76503,22.715573
b1227,2.02367533333333,4.393235,2.811329,2.376474
b1228,0,0,0.911526,0
b1229,0,0,0,0
b1232,257.248243,191.1584185,178.291942,118.287231
b1233,144.074528666667,120.9445905,102.650649,119.077722
b1234,70.9748046666667,82.560124,68.0406585,89.89368
b1235,81.4851793333333,105.917919,53.3060555,92.749248
b1236,364.813654333333,554.7827405,322.845517,519.307436
b1237,14333.41646,21686.103079,14501.040376,18690.564769
b1238,45.4500396666667,47.579707,43.9625775,52.648215
b4573,2.27467666666667,2.6010835,1.854318,1.998015
b1241,662.993573333333,481.879375,464.2846365,435.545382
b1242,21.801173,21.8208135,16.455607,25.437749
b1243,2606.39651966667,2695.1332615,2370.06826,2754.701619
b1244,138.591393,128.129232,109.0268575,90.632791
b1245,155.655598,130.699033,124.7140765,113.439039
b1246,225.010767333333,238.444999,187.3341715,189.575385
b1247,443.352253333333,434.3063715,360.9981015,448.192314
b1248,413.421028333333,385.1452835,475.5139615,529.858725
b1249,92.3556036666667,99.8712015,94.189828,131.106023
b4595,1423.847228,1273.605719,962.5073505,879.880287
b1250,16.87022,22.150543,21.6838695,20.005816
b1251,1384.85569033333,1200.0194945,888.290951,1092.177596
b1252,368.044156666667,372.8136055,291.351756,300.797366
b1253,147.678125333333,183.445442,166.325074,180.791946
b1254,86.051625,93.0927375,100.7011375,77.795171
b1255,43.2040923333333,41.874263,37.962885,38.379368
b1256,6.61453666666667,6.028176,8.1910665,9.092449
b1257,68.945043,64.4213585,49.978776,56.196712
b1258,140.329917,101.8182145,89.165945,108.841612
b1259,254.305812,188.211174,131.5615255,192.926665
b1260,3210.35020133333,168.6475555,473.0706865,150.165768
b1261,4587.75295633333,224.1093785,650.50649,210.075007
b1262,1444.90119566667,63.9386075,229.244717,78.941096
b1263,1034.45357266667,15.013749,133.972636,15.955908
b1264,3049.17202466667,48.3471075,412.056897,52.446212
b1265,0,0,0,0
b1266,153.291101,187.1877655,152.523148,231.805472
b1267,101.088808666667,137.966423,102.4173575,133.01244
b1268,30.6988503333333,33.139101,27.105063,30.13879
b1269,39.1892076666667,40.2488235,47.8720625,46.216224
b1270,167.230171333333,172.5531605,160.502684,194.166128
b1271,66.682602,78.1250055,67.9280065,76.101786
b1272,503.022843333333,492.0876285,405.733344,445.239848
b1273,254.017682666667,172.6688515,178.430041,160.533447
b1274,307.476417,299.3351285,329.1020645,332.194965
b1275,153.324905666667,249.1969815,297.209937,115.147885
b4522,72.7681903333333,101.279674,55.2498125,72.002034
b4523,90.700639,86.9795955,74.750133,122.026444
b4741,0,0,0,0
b1276,114.277903666667,143.759624,87.809239,157.48227
b1277,75.935888,72.1371235,82.5261385,111.37076
b1278,139.290303666667,145.8679175,115.639639,161.458365
b1279,265.280569666667,241.8417355,202.0703995,216.725704
b1280,75.2279833333333,75.065319,78.2593915,79.559009
b1281,92.7867,80.293534,111.6117765,80.28593
b1282,246.264969333333,233.554217,295.268475,215.34665
b1283,2127.26175666667,3273.228071,1236.3807005,1849.35913
b1284,232.127782333333,261.854813,167.8321855,219.428123
b4596,991.874378,977.100715,822.104042,858.930757
b1285,63.2842463333333,84.3420695,60.3502085,99.53807
b4672,0,0,0,0
b1286,96.4440333333333,101.8146245,233.0974065,88.655167
b1287,76.1975543333333,441.5327155,916.874616,132.502787
b1288,159.237066666667,160.653444,152.0852515,186.491599
b1289,44.4632223333333,39.644369,44.560902,52.873671
b1290,29.2363403333333,29.9074035,25.0516415,24.95062
b1291,33.38054,29.284471,28.9690625,43.641979
b1292,10.2751626666667,7.024593,7.4157265,12.097283
b1293,9.21209266666667,8.6018135,7.067835,9.411902
b1294,25.378845,23.6594145,22.4414365,24.434921
b1295,515.952251666667,448.316767,485.6000635,435.144068
b1296,14.0319133333333,13.2893625,9.145507,8.051744
b4742,2.63597566666667,3.330978,2.8120555,0
b1297,39.3773336666667,63.8874145,27.899424,60.607618
b1298,25.64249,32.5444415,19.1468,40.364591
b1299,71.978461,87.067737,62.5735875,97.086047
b1300,5.481884,10.395254,7.3700305,16.061863
b1301,4.410289,5.078075,3.077209,11.643373
b1302,2.12238,3.157704,3.023296,3.595133
b1303,22.4937986666667,27.020097,29.3522085,29.56134
b1304,535.189612333333,368.5072925,411.8212425,347.928037
b1305,141.901838666667,108.7850095,112.310748,102.18222
b1306,40.895632,27.4891725,28.670569,29.822918
b1307,66.694945,65.3708555,48.117141,52.496101
b1308,144.626727333333,123.75878,114.6219525,125.510292
b1309,0.675479333333333,0.935277,0.934724,0.183282
b1310,1.133053,0.904199,0.9396375,0.750747
b1311,0.906038666666667,1.5734225,1.1031325,0
b1312,0.415381,0.6895825,0.724198,0.869759
b1313,3.913374,3.278276,4.1111735,3.882795
b1314,4.48275366666667,5.134336,5.2653745,6.677449
b1315,5.69786433333333,5.5055215,5.326075,4.513398
b1316,2.77995933333333,3.1367715,3.0717975,3.648469
b1317,1.70483266666667,2.04877,2.270743,7.42281
b1318,1.662994,1.440188,2.0672495,2.523635
b4524,0,0,0,35.806837
b1319,2.19031,1.4237245,0.5287665,1.182812
b1320,15.147483,15.7098685,14.585414,15.588039
b1321,20.9539333333333,17.280866,24.4185515,22.540177
b1322,17.6940986666667,12.8171445,15.767143,16.642598
b1323,132.310956,112.3819715,111.5986645,119.948932
b1324,852.415905333333,811.271082,666.445517,775.514625
b1325,114.580860333333,130.2401095,115.3437265,164.708291
b1326,36.76871,41.0720335,32.6164745,35.256542
b4525,48.918634,60.2271795,31.4537375,55.543109
b4673,0,0,0,0
b1327,21.8824986666667,23.7602875,18.4332895,17.740887
b1328,37.3887636666667,37.268997,27.4651455,41.371824
b1329,60.8827853333333,90.348388,48.766831,75.666326
b1330,26.5401606666667,26.268864,28.3249305,32.211684
b1332,578.489744333333,499.617823,486.8608795,478.358834
b1333,432.538108,464.1852135,330.3096285,472.29684
b1334,876.811548333333,916.0006565,944.077063,1090.878434
b1335,43.468991,44.0940235,41.978059,48.274118
b1336,1.75626266666667,1.8660685,1.6620145,1.639733
b1337,1.97763133333333,2.0231515,1.7800385,2.405292
b1338,9.057095,10.092164,7.0303395,9.842695
b1339,7.152664,8.6241465,8.5308105,8.635498
b1340,97.194209,123.1565475,95.814051,166.447614
b1341,61.1894973333333,78.100385,70.6008495,88.337043
b1342,108.090367333333,126.746111,107.9567335,143.445318
b4743,187.256120333333,223.566553,178.371914,272.343899
b1343,17.495682,17.519768,16.802077,20.922393
b1344,61.3491936666667,68.3942875,81.2014475,90.20861
b1345,13.9584893333333,15.7163925,17.5644135,24.06789
b1346,0,0,0,0
b1347,3.314455,15.2469335,1.5798965,13.620974
b1348,2.29268,0,1.7638555,0
b1349,12.2644663333333,16.1198035,12.308244,16.087849
b1350,6.72473466666667,6.915605,6.4120535,7.838062
b1351,0,0,0,0
b4526,0,0,0,0
b1352,0,5.953181,0,0
b1353,7.03953733333333,9.8256305,10.1775955,20.85731
b4527,44.9829326666667,48.8545315,64.2705395,93.113178
b1355,33.3810596666667,54.964307,15.1262995,44.721415
b1356,232.653667666667,208.448968,208.4716145,236.948026
b1357,6.63926533333333,2.174158,1.515557,4.657474
b1358,12.5933386666667,9.3423365,6.676967,12.626365
b1359,16.404278,10.2510925,10.03085,13.584175
b1360,6.67240866666667,7.8667575,7.7506665,5.672002
b1361,17.236236,26.1166775,19.415851,25.457964
b1362,1.80472566666667,2.430977,0.971696,0
b4528,2.63020233333333,0,0,5.934886
b1363,19.6285216666667,17.3346945,22.208596,17.971115
b1365,10.1049673333333,5.8545915,10.5839325,17.305798
b1366,5.83144633333333,19.5729535,10.479551,11.597802
b1368,15.0217476666667,17.5718735,14.8265395,18.333264
b4570,2.63159,3.1277385,2.7942215,5.562829
b1370,22.4276986666667,21.9358495,16.3790365,19.125592
b1372,6.03531366666667,6.4624995,5.6430975,6.20701
b1373,18.2569753333333,21.560237,13.6322745,5.634815
b1374,5.07013133333333,3.2131145,4.3765125,4.302688
b1375,3.299791,12.3783015,5.999913,3.626476
b4744,0,33.7994215,0,0
b4638,0,0,0,0
b1376,412.040418333333,520.195764,513.8930695,642.346238
b1377,2.28622266666667,4.1304845,4.7315135,5.889021
b1378,45.357525,51.6860095,51.5403915,71.274386
b4529,121.030772333333,92.839057,98.791763,118.575696
b1379,27.3977943333333,35.173971,20.8472285,26.515365
b1380,301.368323,329.4569825,240.2742055,296.190208
b1381,16.227586,14.195489,14.8518715,17.074402
b1382,37.2865956666667,42.472907,52.2699325,35.609318
b1383,182.124979333333,204.432608,162.547624,137.038777
b1384,10.770634,11.3307735,11.93878,14.588009
b1385,39.257803,37.4797235,38.549172,43.751509
b1386,7.435741,6.800566,5.845112,8.184913
b1387,2.42382266666667,1.6895025,2.2115635,2.193976
b1388,0.703763333333333,0.710537,1.146056,0.761376
b1389,3.32442433333333,5.582175,2.406858,0
b1390,5.828498,4.2997455,3.4604355,6.703275
b1391,1.50971233333333,2.5357645,2.867131,0.964016
b1392,4.17552366666667,5.0789415,3.827837,4.43253
b1393,2.92405433333333,2.8907555,1.502708,0.991101
b1394,3.469925,3.61484,2.975662,2.384803
b1395,5.56528566666667,7.229558,4.9500535,4.661136
b1396,3.33268966666667,0.498264,2.103539,1.262636
b1397,15.5180086666667,14.814165,14.003493,15.540699
b1398,12.3182283333333,11.128269,9.364063,14.23227
b1399,84.6886633333333,97.589088,88.992249,118.998108
b1400,30.1831296666667,40.5220735,32.2952745,54.952678
b4674,0,0,0,0
b4492,62.812923,78.99168,47.7697125,60.567341
b1404,130.781881333333,146.243622,126.032174,132.237453
b1406,30.624128,42.4354875,22.6914345,24.504552
b1407,2.196558,4.143146,2.0657335,3.451984
b1408,0.301244333333333,0.6517305,0.468431,0
b1409,0,0,0.130449,0
b1410,11.2749033333333,12.077197,9.6797605,13.564396
b1411,28.2636873333333,26.3800275,28.4023245,37.287117
b1412,54.5851683333333,44.334742,30.1842235,35.236841
b1413,66.4228526666667,69.194648,58.5531295,69.783048
b1414,87.121272,93.4404375,70.543331,94.781267
b1415,150.035950666667,115.5218615,176.9485045,141.079897
b4493,398.430579333333,400.4036535,325.5617975,331.677902
b1418,214.500692,239.4699865,132.6682035,157.291273
b1419,51.118888,95.263614,61.5124015,83.798123
b4428,7.67875433333333,11.205432,10.9470205,41.745023
b1420,11.3732163333333,11.3233885,13.0882115,38.133264
b1421,47.513667,55.285548,124.509223,115.088969
b1422,108.909287333333,113.331917,65.2545335,105.214991
b1423,16.8975453333333,18.9948755,15.2751245,23.875303
b1424,71.65675,62.3306975,63.378,60.944613
b1426,51.3769113333333,55.2903445,55.795753,51.09111
b1427,59.715213,67.0812965,48.1367205,71.875973
b1428,65.5242713333333,76.504917,45.023724,96.841517
b1429,34.9008843333333,37.8437055,35.6627815,39.103213
b1430,178.889802666667,203.469702,169.7471675,184.649955
b1431,315.540714666667,350.910246,214.9408465,273.978175
b1432,44.0498833333333,42.499083,38.6892425,44.022985
b1433,4.19495566666667,3.451152,2.468656,3.657227
b1434,18.0461836666667,22.047436,19.065868,7.679617
b1435,30.267171,26.5066015,34.9135685,35.889626
b1436,129.879720333333,107.9193915,98.9099135,78.21388
b4532,21.4663023333333,24.626235,13.8076935,6.707977
b1438,61.8135366666667,77.134615,42.2039175,58.156289
b1439,40.8558513333333,37.6095205,32.387545,42.701133
b1440,11.135453,20.6914925,13.178906,18.306378
b1441,8.27568133333333,9.114314,6.62719,8.493521
b1442,5.22254233333333,3.4933905,8.2884455,4.490968
b1443,16.0350823333333,17.231881,21.836035,8.021771
b1444,39.538636,32.340556,42.732937,29.372356
b4598,0,0,0,0
b1445,14.6302096666667,14.513752,14.412514,6.983177
b1446,3741.03607166667,4046.972306,3127.546619,3931.099772
b1447,92.261318,93.6131725,90.4456165,76.392271
b1448,243.975436666667,309.287589,249.7995455,293.188166
b1449,92.658516,116.097218,67.154518,104.154094
b1450,47.9925813333333,85.801314,48.050823,90.931362
b1451,34.3281653333333,31.8200755,32.727961,34.033149
b1452,1695.82730766667,1209.9773285,1301.9254995,1117.934487
b1453,6.104673,5.0778915,6.9530585,3.349398
b1454,37.3590196666667,36.527064,28.706125,54.699444
b1455,0,1.8092805,0,0
b1456,5.65927633333333,4.823045,5.213851,4.238364
b1457,8.56968033333333,6.805295,7.0088345,12.165108
b4745,2.55328166666667,0,0,0
b1459,2.75334066666667,5.3452635,4.981283,4.847576
b1460,1.41423333333333,1.0189185,1.7074145,1.175769
b1461,70.139282,49.0436765,104.503092,61.650089
b1462,14.9706686666667,21.8719605,15.147681,23.266445
b1463,51.9248816666667,52.289766,52.273915,67.079202
b1464,49.2108996666667,43.4794285,44.9353165,36.528826
b1465,3.408335,3.5980025,5.668207,1.770595
b1466,6.564893,10.3644795,6.62426,8.002303
b1467,7.35049666666667,8.6483365,7.9643305,9.501184
b1468,2.483628,2.462191,2.3880035,2.720735
b1469,0.883950666666667,0.9816065,1.1762665,1.147262
b1470,1.59376133333333,0,0.606263,0
b1471,0.159077,0,0,0
b1472,0,0.9723405,0,0
b1473,21.8129323333333,25.7959705,27.1064715,33.932723
b1474,1.62922866666667,2.2967975,1.7537705,2.731417
b1475,2.921576,3.899157,2.0278195,4.069474
b1476,42.7585393333333,38.313645,54.344997,50.799691
b1477,130.68626,127.8574165,138.479064,165.343066
b1478,268.975971333333,240.6425575,223.4324015,228.846075
b1479,109.764934666667,110.737083,111.6211595,104.091555
b1480,19318.7708923333,28366.0913005,22291.6506205,31784.931859
b1481,57.522645,73.956389,123.013687,128.007554
b1482,3697.269449,4273.4450065,3169.8851555,4334.674449
b1483,3.12345566666667,3.567819,3.742909,3.823353
b1484,4.13926566666667,1.308763,4.6188175,4.574898
b1485,3.27838266666667,3.5604235,3.7717035,3.99603
b1486,1.690261,0.941877,1.488214,0.671733
b1487,6.66003833333333,8.0727665,5.513444,4.628336
b1488,4.20157633333333,2.1676675,3.975629,9.006391
b1489,25.7216483333333,42.2543555,32.7015775,37.68757
b1490,118.430484666667,225.4149915,152.663056,195.591534
b4746,0,0,0,0
b1491,35.0203773333333,29.967616,28.0539895,30.747587
b1492,31.01306,28.558904,39.495818,44.170356
b1493,53.9810993333333,66.066097,71.6811845,102.198919
b1494,24.9355753333333,35.964149,29.211466,27.621263
b1495,34.7648593333333,58.9823535,34.9178225,39.65013
b1496,37.369735,61.479527,36.1904695,44.353505
b4747,0,0,0,0
b1497,0.513188333333333,1.915291,1.3469515,0
b1498,3.73982533333333,5.018619,4.6405505,5.66998
b1499,3.283398,6.1724215,5.5363925,4.510286
b1500,0,0,0,0
b1501,6.65300133333333,9.392976,6.9436075,6.476914
b1502,0.727505,2.1705455,1.6927595,3.112538
b1503,2.85124233333333,3.8601595,3.1169165,3.782434
b1504,1.41140366666667,1.483329,1.757778,1.738025
b1505,1.26452,3.726494,3.6641205,4.054749
b1506,27.503961,19.652444,21.7281355,4.887851
b1507,41.5759543333333,45.482146,38.645109,46.481058
b1508,34.3776543333333,42.2798215,45.842431,73.404002
b4696,36.0858946666667,37.2881885,34.167041,36.93729
b1511,17.586708,22.7639065,20.437011,24.181702
b1512,19.102904,17.9626435,19.7245235,22.449257
b1513,1.53468866666667,4.072904,2.602342,3.2568
b1514,1.60352333333333,1.863913,2.786054,2.999989
b1515,0.600412666666667,2.005549,1.178887,2.793087
b1516,13.2649006666667,16.296497,12.475712,15.113985
b1517,6.56476333333333,7.513246,7.018474,7.014963
b1518,26.805114,42.855631,32.1724535,16.895278
b1519,64.5440786666667,65.1776475,51.139637,78.621712
b1520,21.872275,22.690535,18.0534365,14.006422
b1521,6.96249666666667,4.2911365,6.3746265,5.657234
b1522,10.3945033333333,8.994092,7.6396845,7.793312
b1523,8.03638966666667,8.5757435,7.6834895,1.656829
b1524,35.263287,41.086499,30.038349,26.763473
b1525,85.140126,84.0242835,93.110576,77.55491
b1526,19.330672,21.3612425,18.5957495,18.806088
b1527,5.33359866666667,3.895898,4.433166,5.408262
b1528,63.1102776666667,53.0097535,36.339212,46.521965
b1529,97.2068396666667,88.8417875,74.0731415,87.269697
b1530,58.447584,62.1687955,53.1123865,68.693688
b1531,58.5401356666667,56.791454,68.4470995,63.852234
b1532,6.276048,9.5202145,2.808393,8.29309
b1533,201.596070333333,172.126126,177.356135,188.957852
b1534,13.1458413333333,17.9058875,10.1860325,18.611736
b4599,87.8902606666667,143.8611805,1.8099615,0
b1535,11.846212,14.1609735,12.490629,16.129711
b1536,46.6101506666667,57.381672,23.7077085,38.514291
b1537,12.9625823333333,23.628099,14.0379125,23.455053
b1538,160.105697666667,141.796784,150.435532,150.214252
b1539,155.938026,148.6786485,172.2978605,157.269141
b1540,52.2140346666667,61.1455125,66.3908645,58.257444
b1541,65.033727,47.6854145,49.5541945,43.50732
b1542,18.7667433333333,21.1905335,17.0330985,23.974907
b1543,2.33377733333333,2.5338485,1.697637,1.514362
b4748,0,0,0,0
b1544,12.578312,3.8223125,2.680446,3.626476
b1545,11.9520623333333,13.4835575,12.663015,13.282169
b1546,7.21578666666667,14.0892425,11.064822,11.909009
b1547,2.78100366666667,2.3759595,2.1365775,3.533952
b1548,8.71492933333333,6.5561585,5.691325,12.408771
b4533,1.18453,2.9750215,1.4116215,3.626476
b1549,2.34745033333333,2.630488,2.5690085,2.648192
b1550,260.643540666667,233.541335,338.915096,293.293429
b1551,0,3.884178,0,0
b4749,0,0,0,0
b4724,0,0,0,0
b1552,34.2321276666667,50.526032,28.051092,79.228919
b1553,5.61812333333333,2.53212,1.443949,1.291678
b4689,3.80457566666667,7.946955,7.5331205,8.181207
b1554,5.78050066666667,5.899065,4.8319235,6.889065
b1555,7.70839466666667,5.3925645,3.5021085,8.512751
b1556,19.347113,16.6061005,14.3809755,38.402266
b1557,3.222501,8.0460295,0,12.800755
b1558,0,0,0,0
b4750,0,0,0,0
b1559,59.4960743333333,55.946829,44.453023,65.75856
b1560,0.891538333333333,1.344179,1.936532,0.649511
